id,score,referenceName,referenceTime,content,tag
12457550567,5,Apple_iPhone_8,2019/2/16 13:47,速度 很快 昨天 下单 今天 拿到,1
12444577095,5,Apple_iPhone_8,2019/2/11 10:31,已经 适应 噢 感觉 很棒 唯一 不好 一点 觉得 前置 摄像头 像数 还好,1
12454163560,1,Apple_iPhone_8,2019/2/15 10:28,华为 荣耀 好,0
12364778650,5,Apple_iPhone_8,2019/1/12 16:16,不错 速度 特别 京东 值得 信赖,1
12496957547,5,Apple_iPhone_8,2019/2/28 19:02,久 下单 感觉 手感 方面 不错 几天 反应,1
12489639854,5,Apple_iPhone_8,2019/2/26 14:02,不错 晚上 下单 今天 中午 收到 查 原装 正品 评论 问题 一直 相信 京东 自营,1
11348494779,1,Apple_iPhone_8,2018/3/27 23:41,买 几天 亏了 二百 买,0
11020827898,2,Apple_iPhone_8,2017/11/28 8:55,打包 包装箱 不行 没包 好,0
11281911015,2,Apple_iPhone_8,2018/3/5 10:08,看看 拆开 发现 缝隙 一天 知道 全是 灰尘,0
12508908168,5,Apple_iPhone_8,2019/3/4 13:51,正品,1
12476118176,5,Apple_iPhone_8,2019/2/22 9:36,用户 未填写 评价 内容,1
11513844271,5,Apple_iPhone_8,2018/5/24 1:41,机器 不错 好 刚用 待机时间 长 机器 速度 没得说 美观,1
12508376293,5,Apple_iPhone_8,2019/3/4 11:21,京东 老东家 几个 手机 京东 买 值得 信赖 支持 棒棒 哒,1
11796579867,5,Apple_iPhone_8,2018/8/11 19:05,不错 不错 喜欢 京东 买 手机 既往 好 京东 买 十几 二十几 部手机 令 失望 这部 苹果 第一部 苹果 从安卓换 苹果 原因 一是 想 试试 苹果 游戏 体验 比安卓 好 二是 尝尝鲜 一番 把玩 感觉 重 力 按压 功能 游戏 里 好 我用 一部 手机 屏 容易 感觉 屏幕 有轻 微 颗粒感 操作 流畅 度 方面 不觉 比安卓好,1
12437357247,5,Apple_iPhone_8,2019/2/5 15:29,这是 第一次 买 喜欢 防水 颜色 独特 喜欢 观察 好久 性价比 最高 不多 相信 京东,1
11129779693,2,Apple_iPhone_8,2018/1/4 2:48,新机型 上线 却 通知 购买 激活 后 第二天 上架 双 网通 版,0
12177740156,5,Apple_iPhone_8,2018/11/23 17:19,京东 买 好几个 手机 一直 好 工作 第一次 买 贵 手机 一个 手机 京东 买 坏过 卡 买 之前 评论 担心 收到 检查 好 坏 瑕 丝 插卡 好 几天 评价 安卓 用惯 想 返回 键 苹果 系统 目前 适应 中 满意 反应 信号 好 信任 京东,1
12425983271,5,Apple_iPhone_8,2019/1/30 15:13,全新 正品 好 朋友 官 换机 对比 明显 感觉 质量 差距 色调 触屏 水 深 软件 完全 测 对比 真假 立判 快递 小哥 不错 物流 及时,1
11381196934,5,Apple_iPhone_8,2018/4/8 20:56,正品 新 机子 查 序列 码 好 屏幕 之前 几代 护眼 舒服 机子 流畅 新 机子 功能 百度 挺 好 哒 哈哈哈 安卓 反正 好 买 学生 党 利息 信贷 公司 高 挺不错,1
12416473276,5,Apple_iPhone_8,2019/1/27 14:54,全新 正品 未激活 基带 查 高通 电池 目前 玩游戏 正常 使用 一天 问题 反应 很快 信号,1
11678217540,1,Apple_iPhone_8,2018/7/6 19:04,瑕疵,0
11277738298,5,Apple_iPhone_8,2018/3/3 18:31,第一次 京东 买手机 买 假 出乎 意料 没想到 好 翻新 机和 二十 机 玩 顺畅 不错 手机 电 耐用 支持 京东 越做越 好,1
12403640221,5,Apple_iPhone_8,2019/1/23 18:35,电话 自带 美颜 视频 美颜 效果 水货,1
12462081254,1,Apple_iPhone_8,2019/2/17 22:37,查到 接近 购买 时间 应该 出厂 买回来 一段时间 体验 差 戴上 耳机 总是 声 拔 插 恢复 网络 差 不想 说话 王者 荣耀 真想 砸 手机 总是 开局 网络 网络 原因 网络 绿 人物 动都动 打开 视频 软件 一点 事情 反应 是不是 太慢 问题 发现 苹果 失望 网络 要求 高 朋友 别去 尝试 卡 飞 手机 网络 差劲,0
11290286627,1,Apple_iPhone_8,2018/3/7 23:50,刚买 降价 陆佰多 醉,0
11708919299,5,Apple_iPhone_8,2018/7/16 10:09,手机 好 速度 颜色 漂亮 时尚 款 我用 感觉 特别 好 棒棒 想换 手机 亲们 这是 最好 选择 价格 相当,1
10917506150,1,Apple_iPhone_8,2017/11/2 20:35,整体 感觉 双十 之后 晓得 价格 先用 看看,0
12293875229,5,Apple_iPhone_8,2018/12/23 13:12,手机 一段时间 比较 好用 质量 不错 外观 很漂亮 喜欢 电池 充满 一整天 现在 儿子 买 一台 平板,1
12452513107,5,Apple_iPhone_8,2019/2/14 16:17,不错 官网查 正品 激活 时间 整体 不错,1
11780208402,1,Apple_iPhone_8,2018/8/6 19:34,送 豆 麻蛋 一个 豆 送 坑,0
12482263311,5,Apple_iPhone_8,2019/2/24 9:11,手机 全新 正品 字 型号 郑州 出场 评论 有点 京东 买 全新 正品 点个 赞 完全 出现 所说 玻璃 缝隙 完全 贴合 外观 精致 电话 支持 激活 号 手机 激活 相差 一天 正常 快递 小哥 好,1
11176292932,1,Apple_iPhone_8,2018/1/21 7:49,手机 到手 降价 呵呵 哒,0
11775230239,5,Apple_iPhone_8,2018/8/5 10:50,深空 灰 颜色 喜欢 机器 响应速度 很快 京东 买 第二个 苹果 感觉 不错 价格 相近 港版 机器 很棒,1
10979065901,1,Apple_iPhone_8,2017/11/16 15:18,京东 办法 做到 事情 承若 送 京东 豆 扯蛋,0
11617797370,5,Apple_iPhone_8,2018/6/20 12:07,手机 打白条 买 当时 对比 平台 选择 京东 贵 几百 买个 放心 昨天中午 收到 手机 拆箱 验机 激活 三码 合一 国行 正品 手机 反应 很快 使用 一天 流畅 完全 够用 后续 使用 再 评价 挺不错 一次 购物,1
12496011706,5,Apple_iPhone_8,2019/2/28 14:06,不错 手机 流畅 实惠,1
11000108678,1,Apple_iPhone_8,2017/11/21 20:40,京东 服务,0
11868774671,5,Apple_iPhone_8,2018/9/2 20:00,质感 不错 适应 流畅 苹果 系统 确实 杠杠 虚拟 键 实体 键 好 好,1
11983820162,5,Apple_iPhone_8,2018/10/8 0:15,手机 收到 没想到 送 一天 到货 喜欢 网上 买 方便 便宜 店铺 差别 不错 手机 像素 好 特别 清晰 太 喜欢,1
12373763365,2,Apple_iPhone_8,2019/1/15 9:17,行 先用,0
11598866635,2,Apple_iPhone_8,2018/6/16 11:56,运行 速度 没什么 出色 外表 还行 新 有卡顿,0
10959238423,5,Apple_iPhone_8,2017/11/12 18:44,直接 升 拆开 手机 看到 惊喜 玻璃 屏 很漂亮 看到 盒子 以为 手机 外面 有点 重 拿惯 现在 习惯 号 搞 活动 抢 入 便宜 正品 快递 员 力 拍 照片 扛 扛,1
10926145263,1,Apple_iPhone_8,2017/11/5 7:34,天 便宜 块 买 鸡 摄像头 松动,0
12391703314,5,Apple_iPhone_8,2019/1/20 12:51,说真的 手机 好 久 切换 软件 不卡 手感 不错 国产手机 真的 越来越 好 值得 购买 值得 推荐,1
12413079652,1,Apple_iPhone_8,2019/1/26 14:47,这次 购买 差评 着急 退货 摄像头 位置 左上角 明显 磕伤,0
10977132463,2,Apple_iPhone_8,2017/11/16 7:42,近期 价格 波动 特别 看到 评论 想 保价 事 真是 买到 心里 舒服,0
11814758809,5,Apple_iPhone_8,2018/8/17 12:05,喜欢 京东 购物 理由 送货 快递 服务 好 之前 京东 买过 两个 手机 不错 买过 挺 好 这次 再 买 一部 送给 家人 送货 准时 力 这点 京东 首要 强项 喜欢 黑亮 色 外观 诱人 爱不释手 感觉 妹妹 喜欢 黑色 果断 入手 激活 特意 试用 两天 感觉 暂时 出现 过像 评论 里,1
12338219362,5,Apple_iPhone_8,2019/1/4 22:57,机子 很大 气 双面 玻璃 面 养眼 原有 苹果 手机 自动 同步 通讯录 做工 精致,1
12490943398,5,Apple_iPhone_8,2019/2/26 20:42,老公 一段时间 评价 速度 很快 这次 减价 一周 容易 好用 一直 苹果,1
11118238460,1,Apple_iPhone_8,2017/12/30 18:01,贵重 东西 真是 有点 放心,0
11637090120,5,Apple_iPhone_8,2018/6/24 18:54,这部 手机电池 如果说 玩游戏 一天 速度 挺快 最近 买 一款 手机 旧 手机 不好 部手机 觉得 最 完美 桃红色 背心 没多久 觉得 挺 喜欢 女孩子 特别 喜欢 红色 红色 显示 比较 高贵 喜欢 不错 下次 再 一定 光顾 京东 速度 拍照 不错 感谢 京东,1
12491341929,5,Apple_iPhone_8,2019/2/26 22:58,用户 未填写 评价 内容,1
12500153277,1,Apple_iPhone_8,2019/3/1 19:00,我刚 拿到 手 两次 点不动,0
12460381600,5,Apple_iPhone_8,2019/2/17 13:23,真机 喜欢 包装 不太好,1
11706802648,2,Apple_iPhone_8,2018/7/15 15:51,正品 不错 物流 速度 很快 服务 人员 垃圾,0
11029794538,1,Apple_iPhone_8,2017/11/30 22:02,毛病 太多 有时 还会卡,0
12410493777,5,Apple_iPhone_8,2019/1/25 18:35,应该 正品 序列号 能查 昨天 收到 挺好用,1
12359745328,5,Apple_iPhone_8,2019/1/11 8:01,买 完 降价 丢雷楼,1
10910924432,2,Apple_iPhone_8,2017/11/1 0:48,刚买 降价 不补 差价 亏了,0
12493500485,5,Apple_iPhone_8,2019/2/27 17:26,京东 物流 很快 今天 收到 好用 拍照 清晰 运行 流畅,1
10979447044,1,Apple_iPhone_8,2017/11/16 16:45,送 流量 卡 激活 问 客服 不理,0
11402640300,1,Apple_iPhone_8,2018/4/16 14:41,我刚 买 天 申请 售后,0
11312252353,1,Apple_iPhone_8,2018/3/15 15:32,刚买 半个 降价 真 舒服,0
11700959412,5,Apple_iPhone_8,2018/7/13 19:35,第一次 买 机器 感觉 真的 不错 相 比较 相机 夜间 拍照 强 太 亮度 提高 支持 两倍 无损 变焦 真的 很棒 使用 流畅 自带 充电器 充电 速度 很慢,1
10928193835,5,Apple_iPhone_8,2017/11/5 17:10,之前 空间 太小 一段时间 安卓 现在 用回 苹果 那丝般 顺滑 感觉 回来 果八 支持 快充 无线 充 相对 觉得 很大 提升 不错 一款 手机,1
12359745328,5,Apple_iPhone_8,2019/1/11 8:01,买 完 降价 丢雷楼,1
12376911880,1,Apple_iPhone_8,2019/1/16 0:14,刚买 跌价 一千 自认倒霉,0
12395350548,5,Apple_iPhone_8,2019/1/21 13:18,手机 收到 不错 值得 一买,1
12467356330,5,Apple_iPhone_8,2019/2/19 16:48,一如 支持 京东 签收 时 快递 态度 还好 外包装 一点 破损 知道 产品 符有 影响 拆 包装 希望 没什么 问题,1
12494091106,5,Apple_iPhone_8,2019/2/27 20:38,不错 京东 自营,1
10931987523,1,Apple_iPhone_8,2017/11/6 16:04,降价 降 自动 重启,0
11200992186,5,Apple_iPhone_8,2018/1/29 21:10,差 正品 问题 京东 速度 很快 系统 比安卓 流畅 一天 感觉 待机 凑合 轻度 使用 一天,1
12484968640,5,Apple_iPhone_8,2019/2/25 0:19,手机 收到 包装 完整 打开 后 手机 没有磨损 包装 好 第一次 苹果 手机 心里 激动 好多 地方 懂 手机 好看 手机 摸 薄 喜欢 用后 再,1
12358228732,5,Apple_iPhone_8,2019/1/10 17:14,原图 会员 好 屏幕 性价比 高 处理器 赞 我用 王者 吃 鸡 屏幕 小换 性价比 极高 喜欢 淘汰 最好,1
12443278759,5,Apple_iPhone_8,2019/2/10 15:04,物流 很快 拿到 没验 是不是 正品 明天 上班 新手机,1
11766467827,1,Apple_iPhone_8,2018/8/2 14:59,一买 降价 保价,0
11324506113,1,Apple_iPhone_8,2018/3/19 19:04,发票 发票,0
11277738298,5,Apple_iPhone_8,2018/3/3 18:31,第一次 京东 买手机 买 假 出乎 意料 没想到 好 翻新 机和 二十 机 玩 顺畅 不错 手机 电 耐用 支持 京东 越做越 好,1
10916387440,1,Apple_iPhone_8,2017/11/2 15:51,几天 降 三百,0
12074568850,5,Apple_iPhone_8,2018/11/2 23:24,一直 苹果 系统 好 手机 好 一直 觉得 贵 没买 同事 苹果 过来 现在 拿到 手 沉垫 垫 厚重感 屏幕 惊艳 屏幕 手机 小 很爽 烧 屏幕 看看 后续 使用,1
12402573245,5,Apple_iPhone_8,2019/1/23 13:29,,1
11110005843,1,Apple_iPhone_8,2017/12/27 17:23,产品 问题 京东 服务 退步 店大欺客 渐行 渐远,0
12413534020,5,Apple_iPhone_8,2019/1/26 17:05,电子产品 一直 京东 购买 放心 电池 续航 确实 之前 强 充满 电像 一直 玩 小时 挺 满意,1
12448446106,5,Apple_iPhone_8,2019/2/12 22:47,好 手感 不错 白色 真的 有种 温润 如玉 感觉 图片 展现 美 苹果公司 总结 传统 机型 最佳 选择,1
11475287918,5,Apple_iPhone_8,2018/5/11 18:58,收到 就查 一下 正品 序列号 查后 保修 激活 手感 质感 不错 耳机 转换器 充电器 配件 物流 很快 早上 十点 下单 下午 四点 收到,1
11334249175,2,Apple_iPhone_8,2018/3/23 0:19,,0
10911022049,1,Apple_iPhone_8,2017/11/1 5:25,刚买 完 降价 生气 第一次 苹果 降价,0
10895395034,1,Apple_iPhone_8,2017/10/26 18:35,刚买 十来天 掉 开心,0
11611019451,1,Apple_iPhone_8,2018/6/19 8:39,产品 达 京东 价格 更胜一筹,0
11008679132,5,Apple_iPhone_8,2017/11/24 12:22,号 到手 低价 懒 抢 保价 掉价 之快 出乎意料 本来 想 买个 好 差价 直接 买 金色 挺 好看 好 运行 速度 很快 屏幕 清晰 玩游戏 超爽 新手机 电池 抗使 满意,1
12491676461,5,Apple_iPhone_8,2019/2/27 8:08,一直 用到 现在 手机 棒 内存 老婆 喜欢 相信 京东 买买 买,1
11171127284,5,Apple_iPhone_8,2018/1/19 10:00,配送 超快 京东 物流 真心 强 检查 外观 一切正常 手感 一级 棒 很漂亮 使用 后 再 补充 使用 感受,1
11834716040,1,Apple_iPhone_8,2018/8/23 13:50,买 降价,0
12485243769,5,Apple_iPhone_8,2019/2/25 8:44,收到 京东 物流 赞 一个 好 很快 滴 不错,1
12491015263,1,Apple_iPhone_8,2019/2/26 21:04,差评 第一次 京东 买 不好 购物 体验 拿到 碰痕,0
12074571315,5,Apple_iPhone_8,2018/11/2 23:24,一直 苹果 系统 好 手机 好 一直 觉得 贵 没买 同事 苹果 过来 现在 拿到 手 沉垫 垫 厚重感 屏幕 惊艳 屏幕 手机 小 很爽 烧 屏幕 看看 后续 使用,1
11486386495,1,Apple_iPhone_8,2018/5/15 14:05,拆过 封,0
10962759838,5,Apple_iPhone_8,2017/11/13 11:58,之前 偷 买 运行 音乐 质感 强 新 系统 界面 挺 美观 打游戏 足够 重量 重 一些 无线 充电 方便 买 金色 玻璃 屏 颜色 好看 没什么 问题 京东 发货 很快 隔天 白条 期 免息 方便 官 网查 序列号 新机 本次 购物 愉快,1
12392293517,5,Apple_iPhone_8,2019/1/20 15:45,降价 买 一直 苹果 感觉 没多大 差别,1
11426172474,1,Apple_iPhone_8,2018/4/24 16:08,瑕疵品 后面 玻璃 割手 相信,0
11023252897,5,Apple_iPhone_8,2017/11/28 20:46,双十 抢购 已经 半个 确实 好 系统 相当 流畅 反应 超级 玻璃 面板 很漂亮,1
12448519268,5,Apple_iPhone_8,2019/2/12 23:35,很棒 商品 物流 超级,1
12375710051,5,Apple_iPhone_8,2019/1/15 18:00,京东 送货 服务 真是 没话说 昨晚 下单 今天 收货 不错 满意,1
12369136172,5,Apple_iPhone_8,2019/1/13 21:00,好 手感 不错 京东 买 第四个 手机 电子产品 一直 京东 买 知道 差评 办 全新 激活 升级 系统 唯一 缺点 升级 强制 升级 好 流畅 不错,1
12399524097,5,Apple_iPhone_8,2019/1/22 15:55,想 入手 苹果 手机 很久 第一次 使用 苹果 系统 真心 觉得 安卓 系统 还好 前段时间 忍住 剁 手 真值 下降 块 大洋 看见 毫不犹豫 下单 到手 之后 拆 包验机 国行 正品 满意 满意 满意 春节 准备 老婆 换 一台,1
12438808511,5,Apple_iPhone_8,2019/2/7 2:02,原来 导航 知道 时好时坏 正好 赶上 降价 赶紧 入手 一个 性价比 高 已经 大半个 感觉 好,1
11685481758,2,Apple_iPhone_8,2018/7/9 7:15,买来 一段时间 发现 听筒 话筒 问题 再 观察 一下 送修,0
12084305648,5,Apple_iPhone_8,2018/11/5 10:07,秒杀 抢 历史 最 不想 双十 手感 好 屏幕 颜色 好 满意,1
12442378125,5,Apple_iPhone_8,2019/2/9 22:31,帮 朋友 购买 第一 物流 县城 隔天 第二 正品 外观 瑕疵 屏幕 完好 第三 很爽 流畅 纠结 几款 推荐 这款 很香,1
10982474543,5,Apple_iPhone_8,2017/11/17 11:29,手机 毛病 京东 活动 价钱 超级 给力 服务周到 满意 掉价 享受 保价 好,1
12346326667,1,Apple_iPhone_8,2019/1/7 11:14,手机 拍照 好,0
12455926069,5,Apple_iPhone_8,2019/2/15 20:29,发货 速度 不错 样子 好 一点 信号 移动 手机 满格 状态 下 手机 一格 两格 通话 时 算是 三格 四格,1
11062916835,5,Apple_iPhone_8,2017/12/12 11:43,手机 收到 完美 全新 未 拆封 外观 瑕疵 做工 很棒 感觉 系统 流畅 通话 清楚 照相 清晰 容量 来说 足够 自带 无线 充电器 完美 缺点 暂时 发现,1
10903963936,5,Apple_iPhone_8,2017/10/29 19:12,全新 国行 正品 感觉 好 手感 不错 系统 挺 极速 目前 情况 不好 苹果 信号 一直 现在 改善 段时间 再 追评,1
10938844431,1,Apple_iPhone_8,2017/11/8 10:15,手机 不错 苹果 客服 挺会 忽悠,0
12434241832,5,Apple_iPhone_8,2019/2/2 23:11,整体 不错 速度 算是 够用 打游戏 问题 整体 不错,1
12473219546,5,Apple_iPhone_8,2019/2/21 12:27,电子产品 只 信赖 京东 物流 客服 耐心,1
12391278418,1,Apple_iPhone_8,2019/1/20 15:56,用户 未 及时 填写 评价 内容,0
12434301898,5,Apple_iPhone_8,2019/2/5 8:46,用户 未 及时 填写 评价 内容 系统 默认 评价,1
10945308902,1,Apple_iPhone_8,2017/11/9 19:30,京东 买 最后 京东 爱回 检测 为官 换机 名不虚传,0
11819805883,5,Apple_iPhone_8,2018/8/18 23:09,好 快递 杠杠 滴 手机 运行 流畅 握感 好 屏幕 色彩 显示 效果 炫 电池 续航 时间 不错 满意,1
12467635919,5,Apple_iPhone_8,2019/2/19 18:24,送 朋友 相信 京东,1
12084616593,1,Apple_iPhone_8,2018/11/5 11:01,呵呵 苹果 减配 耳机 转换 线能值 几个 钱 省去,0
12448000578,5,Apple_iPhone_8,2019/2/12 19:24,手机 满意 京东 物流 满意,1
12443371581,5,Apple_iPhone_8,2019/2/10 15:59,宝贝 收到 喜欢 想象 中 第一次 网上 购买 手机 挺 好 点个 赞,1
10945308902,1,Apple_iPhone_8,2017/11/9 19:30,京东 买 最后 京东 爱回 检测 为官 换机 名不虚传,0
12429364896,5,Apple_iPhone_8,2019/1/31 19:54,一直 评价 段时间 评价 总体 来说 运行 速度 超快 软件 秒 开 拆封 后 看到 小 转接头 没事 配送 速度 超快 总体而言 不错,1
11584160110,1,Apple_iPhone_8,2018/6/12 14:38,手机 个人信息 卖出 恼火,0
10974687880,1,Apple_iPhone_8,2017/11/15 16:08,信号 差 一个 信号,0
12327484562,1,Apple_iPhone_8,2019/1/2 2:17,翻新 机 不多,0
11546526419,2,Apple_iPhone_8,2018/6/2 21:36,新买 手机 充电 线 情况 使用 中 后期 持续,0
12492602153,5,Apple_iPhone_8,2019/2/27 12:50,用户 未填写 评价 内容,1
12495225271,5,Apple_iPhone_8,2019/2/28 10:15,质感 好 舒服 运行 速度 分辨率 好 主要 打游戏 太 流畅,1
11276046609,2,Apple_iPhone_8,2018/3/3 8:00,打开 包装 看到 黑斑 瞬间 凉 一截,0
12366726495,5,Apple_iPhone_8,2019/1/13 9:24,第一次 买 苹果 手机 第一次 一个 晚上 习惯 玩游戏 不用 担心 卡顿 信号 有点 差 王者,1
11329430760,5,Apple_iPhone_8,2018/3/21 12:54,几天 感觉 不错 反应 很快 就要 电池 每天 一次 电 够用 拍照 角度 特别 清楚 内存容量 够用 手机 出现 点 小 插曲 京东 客服 很快 处理 效率 很快 金色 手机 换成 银色 觉得 银色 比较 好 看着 干净,1
11247843852,1,Apple_iPhone_8,2018/2/15 23:09,今天 打开 后 发现 划痕 再也 相信 京东 光顾,0
12371991396,5,Apple_iPhone_8,2019/1/14 17:33,手机 真心 超赞 节 入手 体验 游戏 音乐 拍照 真的 很值 放心 购买 正品 保障 确实 不错,1
11550148042,5,Apple_iPhone_8,2018/6/3 19:39,苹果 到手 之后 喜欢 双面 玻璃 机身 做工 优良 外观 漂亮 系统 顺滑 流畅 拍照 效果 更是 出色 电池 中度 使用 一天 问题 长时间 视频 玩游戏 比较 捉急 总结 喜欢 满意,1
11708757321,5,Apple_iPhone_8,2018/7/16 9:34,开箱 检查 盒子 是不是 完好 拆开 手机 检查 手机 外观 情况 好 瑕疵 运行 方面 正常 红色 版 特别 喜欢 高大 尚 感觉 手感 真的 好 发票 目前 没收 希望 收到 发票,1
11796581839,5,Apple_iPhone_8,2018/8/11 19:06,不错 不错 喜欢 京东 买 手机 既往 好 京东 买 十几 二十几 部手机 令 失望 这部 苹果 第一部 苹果 从安卓换 苹果 原因 一是 想 试试 苹果 游戏 体验 比安卓 好 二是 尝尝鲜 一番 把玩 感觉 重 力 按压 功能 游戏 里 好 我用 一部 手机 屏 容易 感觉 屏幕 有轻 微 颗粒感 操作 流畅 度 方面 不觉 比安卓好 运行 很快 很棒,1
10901545017,1,Apple_iPhone_8,2017/10/28 21:26,几天 充电 黑屏 重启,0
12505145856,2,Apple_iPhone_8,2019/3/3 11:47,亲身经历 告诫 买友 收到 机器 切记 先 激活 先 检查 机身 是否 磨损 刮花 收到 跌损 发现 时 已经 激活 想 晚 机器 官方 正版,0
10947701037,2,Apple_iPhone_8,2017/11/10 12:41,開箱 發現 這樣 京東,0
11077052167,5,Apple_iPhone_8,2017/12/16 11:44,操作 流畅性 正品 手机 激活 摸索 别有 一翻 体会 黑色 比较 好看 高端 大气 上档次 一直 想要 苹果 玩游 游戏 好 手感 好 指纹 解锁 方便 开锁,1
10923242722,2,Apple_iPhone_8,2017/11/4 11:42,手机 买来 几天 发票 太 不好,0
12442915310,5,Apple_iPhone_8,2019/2/10 11:32,用户 未填写 评价 内容,1
11006581247,5,Apple_iPhone_8,2017/11/23 18:13,第一次 买国行 苹果 手机 税收 真鸡儿 高 这是 第三部 用过 手感 最好 买 喜欢 纪念版 懂得 很贵 难 买 果断 放弃 外观 变 材质 玻璃 特意 奶油 粉金 做 对比 银白色 低调 耐看 奶油 粉金 适合 女孩子 两款 喜欢 喜欢 指纹 前面 两款 手机 继承 顺手 运行 速度 杠杠 滴 尤其 指纹 解锁 超级 游戏 方面 暂时 好 匹配 王者 荣耀 暂时 开启 高帧 率 模式 开启 帧 飞 哈哈哈 夜间 拍照 效果 很棒 一种 立体感 空间 足够 我用 机友 反映 问题 遇到 知道 系统 问题 硬件 问题 期待 更新 系统 解决 好,1
12477026619,5,Apple_iPhone_8,2019/2/22 13:35,不错,1
10920516887,1,Apple_iPhone_8,2017/11/3 16:31,序列号 查,0
10950239190,2,Apple_iPhone_8,2017/11/10 23:59,两天 过来 评价 正品 程序 卡死 两次 拨号音 无法 关闭 整体 来说 手机 体验,0
10947717892,1,Apple_iPhone_8,2017/11/10 12:45,京东 包装 真心 简陋 手机 盒子 直接 套个 包装袋 手机 盒 磕 一分 快递 员 送货 速度 热情,0
12425251265,5,Apple_iPhone_8,2019/1/30 10:55,帮 家人 买 打开 一下 还行,1
10950239190,2,Apple_iPhone_8,2017/11/10 23:59,两天 过来 评价 正品 程序 卡死 两次 拨号音 无法 关闭 整体 来说 手机 体验,0
12408093419,5,Apple_iPhone_8,2019/1/24 23:29,使用 一段时间 后 反馈 流畅 度 不用说 拍人 相模式 杠杠 续航 方面 想到 放在 角落 已久 充电 宝,1
11300196334,5,Apple_iPhone_8,2018/3/11 14:10,手机 好 运行 速度 外观 漂亮 查 序列号 正品 拿到 那天 激活 之前 深空 灰 拿到 白色 屏幕 周围 黑边 有点 习惯 还好 适应 手感 重 之前 使用 寸屏 现在 全 键盘 单手 打字 有点 方便 体验 好 相机 真的 很棒,1
11310715246,1,Apple_iPhone_8,2018/3/15 0:14,买 不到 十天 手机 降价,0
12503673513,5,Apple_iPhone_8,2019/3/2 20:40,手机 正品 国行,1
12399196029,5,Apple_iPhone_8,2019/1/22 14:22,手机 后 查看 保证 有没有 破损 京东 快递 真 完美 毫发 无 伤 序列号 差 全新 机 手机 序列号 赞,1
12496563794,1,Apple_iPhone_8,2019/2/28 16:56,手机 不好 三楼 以上 信号 像素 不好 一点 反应 慢 现在 安卓 手机 好用 真 不值,0
12379717378,5,Apple_iPhone_8,2019/1/16 20:22,速度 外观 漂亮 瑕疵 边用 边学,1
12457239020,5,Apple_iPhone_8,2019/2/16 12:01,用户 未填写 评价 内容,1
11305692626,5,Apple_iPhone_8,2018/3/13 11:32,昨天 激活 前 仔细 外观 充电 口 包装盒 配件 完整 渠道 查 包括 官网查 激活 流畅 直接 换 体验 好 快递 叔叔 好 拆开 仔细检查 好,1
10945351333,5,Apple_iPhone_8,2017/11/9 19:41,已经 第三部 苹果 一个 苹果 一个 苹果 这次 买 棒 好 京东 方便 第二天 到货 物流 特别 一直 相信 京东 电视 买 两个 感谢 京东,1
11674268503,5,Apple_iPhone_8,2018/7/5 15:09,手机 质量 好 系统 京东 快递 速度 很快 这次 包装 不好 买 一大堆 东西 手机 壳 双层 泡沫 口袋 手机 一层 泡沫 垫 一个 空气 袋子 填 箱子 一边 真 看得起 苹果 质量,1
12460972144,5,Apple_iPhone_8,2019/2/17 16:39,用户 未填写 评价 内容,1
11029519438,1,Apple_iPhone_8,2017/11/30 20:33,评论 不好 评论 价格 一天 一个样 保价 我服 京东,0
11402640300,1,Apple_iPhone_8,2018/4/16 14:41,我刚 买 天 申请 售后,0
12495736780,5,Apple_iPhone_8,2019/2/28 12:42,挺 好,1
12475847683,5,Apple_iPhone_8,2019/2/22 8:05,京东 服务 一如既往 好 手机 不错 价格 实惠,1
12415474865,5,Apple_iPhone_8,2019/1/27 10:11,考虑 久 买 第一次 发货 出现 问题 退回去 换 新 特地 几天 评价 目前 问题,1
11609643896,5,Apple_iPhone_8,2018/6/18 21:11,屏幕显示 细腻 运行 速度 很快 一些 智能 操作 操作 正在 熟悉 中 抬腕 亮 屏 目前 来说 比较满意,1
12506713361,5,Apple_iPhone_8,2019/3/3 19:46,选 银色 低调 耐看 查 一下 基带 芯片 高通 京东 正品 值得 信赖,1
12359890309,1,Apple_iPhone_8,2019/1/11 9:07,奉劝 别买 苹果 买 几天 降价 八百块 甩卖 店铺 倒闭,0
12508490792,5,Apple_iPhone_8,2019/3/4 11:52,很快 物流 京东 正品 下 完 第二天 好 机器 问题,1
12512644751,5,Apple_iPhone_8,2019/3/5 15:43,手机 好 满意 目前 问题 有点 小,1
11958524602,1,Apple_iPhone_8,2018/9/29 10:45,太重,0
12464015766,5,Apple_iPhone_8,2019/2/18 15:49,再 几天 弟弟 知道 送 礼物 比较 好 挺 喜欢 玩游戏 决定 送 一部 新手机 本来 想 买 喜欢 就要 懂 弟弟 喜欢 做 姐姐 开心 照片 当做 壁纸 一直 用到 换下 一个 新手机 为止 心里 时时刻刻 想着 姐姐,1
12502421452,5,Apple_iPhone_8,2019/3/2 14:14,好 买 媳妇 买 京东 购物 放心 京东 快递 很快 隔天 到达,1
11710120138,1,Apple_iPhone_8,2018/7/16 15:24,原装 充电器 插上 反应 充电器 却 苹果 充电器,0
11140692670,1,Apple_iPhone_8,2018/1/8 11:53,一般般,0
11325306784,5,Apple_iPhone_8,2018/3/19 23:42,一周 手机 流畅 声音 信号 强 待机 一周 一直 信赖 哥东强 希望 京东 越 好 越,1
